order_id,device_id,auction_id,resource_id,record_time,quantity,price,flexible,state,valid_at
8b123b2e534f8b8158dd309f9bd728,5ed04478c25094f06ebbe2167284299,cb72b7fbca4ef9b420538b9e4ee92a,3c66dbd815d60ace6c5ca5d93285ad22,1678118400,-0.00632034,0.0,1,-0.006427753618201871,1678118400
adefa23d2c4f0e84c1ac3371c98ae4,61a4c2eb1e45cd9c52c75735a18ba4b7,ce9dea1efc4ac39f63feba7799b117,3c66dbd815d60ace6c5ca5d93285ad22,1678118400,0.0081311,34.1507,0,0.00823283098551341,1678118400
ef91fb006240849d535c97b89652be,53ebc23b7022ea564c58ec2a48fea589,8fe24157324435ba9a20b531ad1ed5,3c66dbd815d60ace6c5ca5d93285ad22,1678118400,0.00732758,37.0712,3,0.007347680591871509,1678118400
cc41f5aca34fa69c38ec999b6af923,2d4a323bbf150034f66856b1431fe1f,0a5e4a72af4a8eb3bd32b0067bce56,3c66dbd815d60ace6c5ca5d93285ad22,1678118400,0.00650322,17.2775,3,0.006608922414303998,1678118400
53c26b1c3d447e8e3051f38597a601,12157c8df69f436543e59e4196b2f1d8,d9dc2bcc1c4263916657f18ef7f084,3c66dbd815d60ace6c5ca5d93285ad22,1678118400,0.00796242,43.8873,3,0.008034249047483224,1678118400
b309a524984cd2aa069206d1d10721,6e3e5d3b5a99e8cc6549744a5a4ce5d2,f52c7901694139b1ae15a6dc470bbc,3c66dbd815d60ace6c5ca5d93285ad22,1678118400,-0.00812828,0.0,1,-0.008054231805067188,1678118400
be810469d341779021ad02f9a7a0b1,3637cd3053651f4d488ba66b10e587fe,7775fb19134172be4ab97b89a45554,3c66dbd815d60ace6c5ca5d93285ad22,1678118400,-0.00647858,0.0,1,-0.006611208450836442,1678118400
40450d4fe0455da1d144c1809a4b62,77592399c9066a0e1bd99902258cb0b,0530298a714979a2c244de34a09a6e,3c66dbd815d60ace6c5ca5d93285ad22,1678118400,0.00912323,48.4512,3,0.009041473661146679,1678118400
a1f4f31ed342e694a16a1875afb2ad,d1a4709625ec62f5fb32f76266471b6,6c3e93d8434ca3b5b6bae2720961c8,3c66dbd815d60ace6c5ca5d93285ad22,1678118400,-0.00638817,0.0,1,-0.006451403035260291,1678118400
4b3a365eaa4abf902fb9825849d147,2f1fffd7a387929313da7f15d285d093,a072fb46444d66a8889cc690d42441,3c66dbd815d60ace6c5ca5d93285ad22,1678118400,0.00625015,48.3032,0,0.006243617621533818,1678118400
cc0e6ac6eb488b9e886acfca94eafb,63567664c4a499c2611737dd1f160e58,fdcb6177c346b8972f61afe4169cfb,69e43523ac4208dd6fb4ec8b7a740c00,1678118400,-0.00758965,0.0,1,-0.0075835749180539515,1678118400
514bfe4b8b4c4a9932b448ba1df42b,2857a35c49776d465b14230999e11798,b236c792204b7e9d012dd886045c58,39e641cc76436854310668976b14c851,1678118400,-0.00736847,0.0,1,-0.007507712329240102,1678118400
80332e4f1e40a89f7001e6a08779c5,7000e4d665d50fb8da95fb96f1bdfca,3edb1c76c543d0b9291347d6b77eb4,39e641cc76436854310668976b14c851,1678118400,0.00666389,12.4252,3,0.006621092621399209,1678118400
63f1a5cb9f486594318602e2547356,6c63e67396eb872111eff7181d561fbd,37177c97b94e33a0a87967dd8d8e18,39e641cc76436854310668976b14c851,1678118400,-0.00769691,0.0,1,-0.0077371821478138545,1678118400
494cb9770d43f1ba9de546813f781d,77526e84027f65b1455b5abead4102c3,51ec40dc2741faa0f951d2af3fe299,39e641cc76436854310668976b14c851,1678118400,0.00668213,54.2007,0,0.00667000309301552,1678118400
e21e9f39f74b36914966a28bf943a3,4f7d73fb9988b7b1280d829a68acb56,5ef3b321284e2691ef995078f73d9a,39e641cc76436854310668976b14c851,1678118400,0.00636909,68.1992,3,0.006357311890617681,1678118400
df45fb5fa64b72bcad78fd52ed1c65,2e77ee21bf7293332e17286243f0d22c,d4bbaff5a04b97b1bab27af5c317d1,39e641cc76436854310668976b14c851,1678118400,0.00840088,80.9677,3,0.008410394142069315,1678118400
fd369cf41b43828039ea384db01831,1927bc41c018aa92281aecd4a3004868,6308bd9a8d4e9ab75b0cab8266ff05,3b4a58e3cd70cd9c6f781d9267c6c5c0,1678118400,-0.0088504,0.0,1,-0.008939331769105474,1678118400
044bcff2114c3890a1053f992217d0,20c0a76c2e624d7644908c555b4dfac5,6c3a99a7f244fab986b29b7ec52225,3b4a58e3cd70cd9c6f781d9267c6c5c0,1678118400,0.00585114,70.3796,0,0.005860069427175865,1678118400
72286955924efc815254d4f7157007,d10bc336dfe81d114461bcd03ac753e,9cc127b5454442af8048ce8ff816b6,3b4a58e3cd70cd9c6f781d9267c6c5c0,1678118400,-0.00704269,0.0,1,-0.0070501375728973595,1678118400
85d380577048e4b3e4af07bbf8dab4,5e6ecc0d5b87213236f67f64f67bf5a3,d8e89efd37402ba72713dc0d541b71,3b4a58e3cd70cd9c6f781d9267c6c5c0,1678118400,0.00729721,16.1591,0,0.007291496651401366,1678118400
385a690c3b4ddc881efe8c11d34701,6d2cc950a67bd6f5fdbe189e59997a5,4430319f1441ec9639dd85bd433e77,3b4a58e3cd70cd9c6f781d9267c6c5c0,1678118400,0.00732742,86.792,3,0.007406910792173653,1678118400
d2d07b7aa447099acb3a7990e3af82,2b24017403c418d73b4829372f9c5b43,6f894a53614e69a1d802b05ec8d2bd,3c66dbd815d60ace6c5ca5d93285ad22,1678118400,0.0459854,7.45789,1,0.04597624502982994,1678118400
79c4f238b549f89654a1d688135451,466271a62f6b19e650732779f2b002e8,3b7261274e4a598e4ebf1f1e3b6a8d,3c66dbd815d60ace6c5ca5d93285ad22,1678118400,0.00888138,31.8604,0,0.008888837319697205,1678118400
08911663db4ea1874678b5a6507304,69a00ea218f43fb819da856faf0301a,3b7261274e4a598e4ebf1f1e3b6a8d,3c66dbd815d60ace6c5ca5d93285ad22,1678118400,-0.0074115,0.0,1,-0.007432752343505534,1678118400
f53118d1054087a3cccf3aeede937a,60f443a0ee6ed9fd512c9cd2e975f6c3,3b7261274e4a598e4ebf1f1e3b6a8d,3c66dbd815d60ace6c5ca5d93285ad22,1678118400,0.00757271,61.4609,0,0.007488656065591498,1678118400
634942669741f2b15ff9c0a1e94113,7e95b9a9a511cc1361cc426527d2de96,676aa2cca840b58c7801430f1b82a4,69e43523ac4208dd6fb4ec8b7a740c00,1678118400,0.00890236,81.1081,0,0.008855447959655977,1678118400
1c0837c6aa44b986ee52e443412e1b,5b46b935c5d57ccc1d832d8047d895fe,676aa2cca840b58c7801430f1b82a4,69e43523ac4208dd6fb4ec8b7a740c00,1678118400,-0.00711769,0.0,1,-0.007180443319767012,1678118400
0cb1c4000449b58806c0fa5831b129,781d7fe52d6c94f62691d7bb4c229bd,676aa2cca840b58c7801430f1b82a4,69e43523ac4208dd6fb4ec8b7a740c00,1678118400,-0.00635559,0.0,1,-0.0063468952171037195,1678118400
97997bd3a5442abdb50ebbc29450be,339f3d70cc150a1a216ead09611cb39c,676aa2cca840b58c7801430f1b82a4,69e43523ac4208dd6fb4ec8b7a740c00,1678118400,0.00761078,30.7861,0,0.007503251769498947,1678118400
7804adcf14490a854787c953ca3ca4,2302ccef2c09240a67224f8e1332532c,18f3939ec145088318271effcdce3c,39e641cc76436854310668976b14c851,1678118400,-0.00888779,0.0,1,-0.008921840692287969,1678118400
c9a0e18bcb456f85433ca401ed43d4,e365b29e97f67e659b9806a0e02be6a,18f3939ec145088318271effcdce3c,39e641cc76436854310668976b14c851,1678118400,0.00711494,11.0779,3,0.007103683265607411,1678118400
