order_id,record_time,cost,valid_at
3bff633dd4488a8e19d4108b0170dd,1678118580,0.005467638826733333,1678118580
044bcff2114c3890a1053f992217d0,1678118580,0.0068633482124,1678118580
c8f78353d2416da0b6004890db0b11,1678118580,0.007913470550166666,1678118580
7558bf6a624398a414659dbc47fc85,1678118640,0.006372754807649999,1678118640
d1b7ed7d51452fa373f11a4c51368e,1678118640,0.0024551451226666665,1678118640
df45fb5fa64b72bcad78fd52ed1c65,1678118640,0.011336665526266665,1678118640
afd0f2cf274bcf95c647e6df8a325f,1678118700,0.0073407299923333325,1678118700
8eb7ed665b4c4380be44533dfac941,1678118700,0.004957025861699999,1678118700
c814ce0aa94241bcb84e8c6e746352,1678118760,0.00227923799225,1678118760
166aed04da41bda6d8d8b1929ae754,1678118760,0.0068322860873,1678118760
634942669741f2b15ff9c0a1e94113,1678118760,0.012034225085266666,1678118760
4edfe2b1b84df9af60b8557e2068d6,1678118760,0.007913470550166666,1678118760
3477f8ca5049579d1c843cc092e427,1678118760,6.492861024e-05,1678118760
6c1c3ffb09499fb79fc1734d0d9402,1678118760,0.0052053336738,1678118760
119e503e034c789154a0e609dd48a7,1678118820,0.004169590787816666,1678118820
4b3a365eaa4abf902fb9825849d147,1678118820,0.005031704091333333,1678118820
47fb0b13ad49afafba3fbe0ec422df,1678118820,0.00491280280625,1678118820
b5ebf7506b4520869487726172b04d,1678118820,0.0008113349520666668,1678118820
314d09be8d45f69e53d08082eba382,1678118880,0.0024551451226666665,1678118880
d77627b4594b6896943236b10ef2e0,1678118880,0.007913470550166666,1678118880
fbe7bb510645648aa8efe107f656d7,1678118880,6.492861024e-05,1678118880
b484c135744c17b2cce1946e8d7b0c,1678118940,0.008339904590166666,1678118940
19a123c6c24b0b8666280a2bffeee8,1678118940,0.007913470550166666,1678118940
389f20d4e7427887b115ac11da70d4,1678119000,0.0009955198375999998,1678119000
557e82a2674e91ac92aefe6dcbedae,1678119000,0.00740752656985,1678119000
12499ca9b14e6f90f89885a17c5c29,1678119000,0.0040342989604499994,1678119000
200115bed04d188c3578dec051d125,1678119000,0.005467638826733333,1678119000
2190ab6b1a4e54b8ab6729525fd2b0,1678119000,0.009347164830683336,1678119000
202299fdb5416384312e7f61cd707d,1678119060,0.0009955198375999998,1678119060
f3154b2f8b4b909bad6bef82c0641c,1678119060,0.0045587535941999996,1678119060
83dcee724849aea1af0322f618e96a,1678119060,0.0037516917935000002,1678119060
af5ae359c94ac896995c7de75a0e6d,1678119060,0.00387982779405,1678119060
43b2eeec79426d96a46741c92ca5ef,1678119060,0.007657505497066665,1678119060
0b4d0088694f2f9c1c3c0ef67021b6,1678119060,0.010121236310600001,1678119060
9cd85d1b3141e8a9353403a94ffa7d,1678119060,0.0045174003756,1678119060
3710437d714fae8742c1d8d2f97571,1678119120,0.0009955198375999998,1678119120
ef91fb006240849d535c97b89652be,1678119120,0.004527369728266667,1678119120
7226450e2a4233acb3558a4a9a53ca,1678119120,0.0059736758327999994,1678119120
8ed7c614a94f1998da74af4a96392a,1678119120,0.0071336740085,1678119120
2a67c55e9c4fa3966d82cb4803a55c,1678119180,0.0078810809637,1678119180
a0b879764e49678f0fc6097a96764f,1678119180,0.006738269385866667,1678119180
b37cb2faf64ec3b6cee964ffe9e33b,1678119180,0.007358862330416666,1678119180
b724f6cc684a5c99684582f575fc67,1678119180,0.004334947741549999,1678119180
a09a9f43a44d2a83be92b76629a24a,1678119180,0.011336665526266665,1678119180
7567a2f76c4715a79531e49430f16e,1678119180,0.010121236310600001,1678119180
b9237026c249c199c3ec007b4bde0a,1678119180,0.0060132770312,1678119180
0078a1ba614ac9b0f5db2781c2e076,1678119180,0.01028473293405,1678119180
942879c46348678c4d05642cc13d3e,1678119180,0.003186298343666667,1678119180
1bc53ee2714aaa8894eb04cdf782cd,1678119180,0.004903561762933333,1678119180
df7d2d843745dcb9887181a4f57479,1678119180,0.004299717149583334,1678119180
6fa3d4798b4cb999380a264dc3d796,1678119180,0.005664197160533333,1678119180
e2ca04212649fd969dadac8e963fa8,1678119240,0.0040342989604499994,1678119240
9061c36dca43dbb927e540f6f34f90,1678119240,0.007804342767533334,1678119240
fa062b80834f9faa4ba440b0f4613b,1678119240,0.0043262893696,1678119240
355753b84b41b085403f7809e56b45,1678119240,0.003616614239266667,1678119240
cc41f5aca34fa69c38ec999b6af923,1678119300,0.0018726563925,1678119300
e60e0d0a0a4b54a635f6372d92e61f,1678119300,0.007657505497066665,1678119300
81a87d9fe34b9ab01d2f2316a62017,1678119300,0.003616614239266667,1678119300
399c07386f4677a5c5ffe37be10638,1678119300,0.0091556943666,1678119300
c6980ffa9f41a49f9d66be55ef2df9,1678119360,0.0022205944928000002,1678119360
a4b6b1f18b47488a650941b8bf070e,1678119360,0.0064864689443333325,1678119360
2b33865ebe404db3b8018bb9a902bb,1678119360,0.003481362078016667,1678119360
7b1e73f2124b41956b22cad13b2bac,1678119360,0.006738269385866667,1678119360
1ac279d63842648df5efc0b3a06068,1678119360,0.0023912616475,1678119360
29c3e6cc814518a48632e6ad360c63,1678119360,0.007409256564383334,1678119360
c1d412cc634321bda52c55390883b8,1678119360,0.0008113349520666668,1678119360
77931b1cfa4d1a88c289672e35ab38,1678119360,0.010079269439399999,1678119360
