meter_id,device_id,resource_id,real_energy,reactive_energy,real_power,reactive_power,valid_at
a3a45b74b648f195d0b3afa687ef92,6c63e67396eb872111eff7181d561fbd,39e641cc76436854310668976b14c851,-0.00012828183333333333,None,-0.00769691,None,1678118400
f22deeb1074f9b9502fd129584e3d9,77526e84027f65b1455b5abead4102c3,39e641cc76436854310668976b14c851,0.00011136883333333332,None,0.00668213,None,1678118400
cfa4fa801044af95c14c1e660e6320,4f7d73fb9988b7b1280d829a68acb56,39e641cc76436854310668976b14c851,0.0001061515,None,0.00636909,None,1678118400
e032ba1f5e4ba0aca0492a8498bfee,2e77ee21bf7293332e17286243f0d22c,39e641cc76436854310668976b14c851,0.00014001466666666666,None,0.00840088,None,1678118400
407147af3b4d5ca2182856e66d4226,1927bc41c018aa92281aecd4a3004868,3b4a58e3cd70cd9c6f781d9267c6c5c0,-0.00014750666666666666,None,-0.0088504,None,1678118400
9ae2a2278d4b41bf33fe0dbae3efe9,20c0a76c2e624d7644908c555b4dfac5,3b4a58e3cd70cd9c6f781d9267c6c5c0,9.7519e-05,None,0.00585114,None,1678118400
cd6d61110a40c38edeba118f5774f0,d10bc336dfe81d114461bcd03ac753e,3b4a58e3cd70cd9c6f781d9267c6c5c0,-0.00011737816666666666,None,-0.00704269,None,1678118400
81ccf82c6a4e2ab4d2533e0115c88d,5e6ecc0d5b87213236f67f64f67bf5a3,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.00012162016666666666,None,0.00729721,None,1678118400
7567a8aaba4f788c741fe899964a98,6d2cc950a67bd6f5fdbe189e59997a5,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.00012212366666666666,None,0.00732742,None,1678118400
1d0c6c5c45442b9b9162a5d1a0cb06,2b24017403c418d73b4829372f9c5b43,3c66dbd815d60ace6c5ca5d93285ad22,0.0007664233333333334,None,0.0459854,None,1678118400
1ae0b69e1a4356901cb4f8d925c2a5,466271a62f6b19e650732779f2b002e8,3c66dbd815d60ace6c5ca5d93285ad22,0.000148023,None,0.00888138,None,1678118400
2cd25f4e0e409fa3b9856efbd49557,69a00ea218f43fb819da856faf0301a,3c66dbd815d60ace6c5ca5d93285ad22,-0.000123525,None,-0.0074115,None,1678118400
966bbc24c146459ed02f2ffefb464a,60f443a0ee6ed9fd512c9cd2e975f6c3,3c66dbd815d60ace6c5ca5d93285ad22,0.00012621183333333334,None,0.00757271,None,1678118400
0daa61fa3e448385a299640aa0d5c4,7e95b9a9a511cc1361cc426527d2de96,69e43523ac4208dd6fb4ec8b7a740c00,0.00014837266666666666,None,0.00890236,None,1678118400
37664bcb584451ac10b79ce2e84106,5b46b935c5d57ccc1d832d8047d895fe,69e43523ac4208dd6fb4ec8b7a740c00,-0.00011862816666666668,None,-0.00711769,None,1678118400
bf7436a49445d2b75e867b42dcdb95,781d7fe52d6c94f62691d7bb4c229bd,69e43523ac4208dd6fb4ec8b7a740c00,-0.00010592650000000001,None,-0.00635559,None,1678118400
87802ef8e4452081ff97db54a8064d,339f3d70cc150a1a216ead09611cb39c,69e43523ac4208dd6fb4ec8b7a740c00,0.00012684633333333333,None,0.00761078,None,1678118400
3db5bc759b4b3eb3d17c3a118a129d,2302ccef2c09240a67224f8e1332532c,39e641cc76436854310668976b14c851,-0.00014812983333333332,None,-0.00888779,None,1678118400
837fab59734d2dac821d70f9153b97,e365b29e97f67e659b9806a0e02be6a,39e641cc76436854310668976b14c851,0.00011858233333333333,None,0.00711494,None,1678118400
6f78cc66fe43c1b18afa11bd0b26c0,7939765d64d32c873243d4e8173a746f,39e641cc76436854310668976b14c851,0.0008146916666666667,None,0.0488815,None,1678118400
8228c508774268b91953b516d05af6,501241f4acab96271789c8051c6ca28c,39e641cc76436854310668976b14c851,0.0001038285,None,0.00622971,None,1678118400
648b4a23e84fbaaf9f1f0123fd45a1,5074ae76eec8d2eb32aeea535ad1aaf5,39e641cc76436854310668976b14c851,0.00011085766666666667,None,0.00665146,None,1678118400
6705ae157d4647bccd7a35c981afb6,c0e6988091a7d822898f6bb144664f1,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.0006551366666666667,None,0.0393082,None,1678118400
92cc55a37c452e9679bf9ae30df210,18f851f44a2838f9178b4051266ee240,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.0014554083333333334,None,0.0873245,None,1678118400
d93942d08748f6a5edf050d6eb08f1,16e2a3a9e0274052644d8e3c61a137a3,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.00010179516666666666,None,0.00610771,None,1678118400
ac1060ff6945c6a686d35541b03d47,6d42a5be9f5edcca44dcde5cfaf86716,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.00012923433333333334,None,0.00775406,None,1678118400
3b619f08474b3d8d7dddfc2aa9b976,70a8ef24d4b161a348a409a3a50ea01,3c66dbd815d60ace6c5ca5d93285ad22,-0.00011013666666666666,None,-0.0066082,None,1678118460
4b9a0fb30d491aa5f57ff6a7dbcf14,6fb62fc9b3e1751830b6d39e6d3b6e6a,3c66dbd815d60ace6c5ca5d93285ad22,-0.00014584216666666666,None,-0.00875053,None,1678118460
81c1df55c3492ebf92bb96ace02a8c,fcef52985214e7c34d98d28fb183ac7,69e43523ac4208dd6fb4ec8b7a740c00,0.00011772916666666666,None,0.00706375,None,1678118460
a182aec6ed497cb1c42e6065e8af7a,3584a2496862be0f399c38b3ebbc5fbf,69e43523ac4208dd6fb4ec8b7a740c00,0.00012418866666666668,None,0.00745132,None,1678118460
a5062da39140bea7a2f02f0ad25023,4ffbe67bcc6c15166b2a6db5153e108,69e43523ac4208dd6fb4ec8b7a740c00,0.0007909133333333333,None,0.0474548,None,1678118460
e8fa9024ac4778b68c8cd7bd5531be,583fd26ab6490e915d63f37e9071f628,69e43523ac4208dd6fb4ec8b7a740c00,0.00011855816666666667,None,0.00711349,None,1678118460
3087052c97498d9208a0390aada87d,1124280f924110ea231a3a6f97c50be8,69e43523ac4208dd6fb4ec8b7a740c00,0.00012386316666666665,None,0.00743179,None,1678118460
3f1bbda906494592d7dc5315ed855a,324cd7f2ae44f27861019b6df3639841,69e43523ac4208dd6fb4ec8b7a740c00,0.00010373183333333333,None,0.00622391,None,1678118460
84bb2c64404250afc1ab3ee352b711,350935727e7219d32830d438f7471db0,39e641cc76436854310668976b14c851,0.0001442515,None,0.00865509,None,1678118460
022449abb74ba2ae5ba5db3fea5bcd,2e0960f5bb2a901b7df6627a2f48332b,39e641cc76436854310668976b14c851,0.00042177833333333336,None,0.0253067,None,1678118460
8270ec534e45279aa1f3fed8070d5e,59aef531437a411f3a892ccb12cff16d,39e641cc76436854310668976b14c851,0.000128048,None,0.00768288,None,1678118460
e70e7b8b8741d0af2a53c2306528c3,5d59bb01f15a9c474e077fa2608d86cd,39e641cc76436854310668976b14c851,0.00013804116666666668,None,0.00828247,None,1678118460
dab691754740d598a8448f56d8bed7,66ecc344b32e2da9740844e8af5b9800,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.00013816066666666666,None,0.00828964,None,1678118460
e1f806e8e745e392b4b63d74436180,56ab73b4a09fa523244926ef180c4e7e,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.00010330333333333333,None,0.0061982,None,1678118460
f66b2c8c6347ca81e956c02201cdf8,975b1074ab6103b7af8dd3e6fcdbef8,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.00015591933333333332,None,0.00935516,None,1678118460
c42a7cad1b4a45beba78d8eeefd6dc,60e367be790447d7103f4940e5909c11,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.000109918,None,0.00659508,None,1678118460
dec3fd1e4e47b887da8ba84a7b5773,3a76db804e0dc7144342aaea0420ac03,3b4a58e3cd70cd9c6f781d9267c6c5c0,-0.00011496733333333333,None,-0.00689804,None,1678118460
daeaab610447b189cb742be04018f5,3df54ea0e3e8f95e46b652e82f7009b0,3c66dbd815d60ace6c5ca5d93285ad22,0.0001445465,None,0.00867279,None,1678118520
99343460cf4bafa86faa0c0fbafe0c,7b0af3cc6f749703ba3a98ad9ac1f60,3c66dbd815d60ace6c5ca5d93285ad22,0.00014144,None,0.0084864,None,1678118520
db0511422447d68b8db61d95847af6,6c59161bb5522b1e308b685bb3329d37,3c66dbd815d60ace6c5ca5d93285ad22,-0.000151521,None,-0.00909126,None,1678118520
f65d038eeb4206b6e04c74e62b7ff4,7ccece46321af31b4bf0b2ebd698acd0,3c66dbd815d60ace6c5ca5d93285ad22,9.577433333333333e-05,None,0.00574646,None,1678118520
6f41a5dffa48988481ca55704240df,4bbabedcaa8ff2469cadd15b9c6dc56,3c66dbd815d60ace6c5ca5d93285ad22,0.00010528683333333334,None,0.00631721,None,1678118520
2d7da103f544408a1b5c0f07017118,4472d5e2f6750e6c47ffd47ed012f221,69e43523ac4208dd6fb4ec8b7a740c00,0.0008724983333333332,None,0.0523499,None,1678118520
a43b0342394dbaa2d35c791f62992f,5e1dc7447f79d3ff7f206d72c518a2cb,69e43523ac4208dd6fb4ec8b7a740c00,-0.000146038,None,-0.00876228,None,1678118520
ec0c753cca4113be6c54e7e14fffac,4f523b9f97672d994e88758b3b79d687,69e43523ac4208dd6fb4ec8b7a740c00,-0.00010878366666666666,None,-0.00652702,None,1678118520
c34556b31447908f7c3272b2da0bb2,3886296f93561517463e4e05c161d162,69e43523ac4208dd6fb4ec8b7a740c00,0.00011513266666666668,None,0.00690796,None,1678118520
a5e989f89e4cf9b7b54513619a6acc,61b7ab945f9b62d012eee214bcf80b56,69e43523ac4208dd6fb4ec8b7a740c00,0.0004877466666666667,None,0.0292648,None,1678118520
078a32dda7428fac59f3b98c09af53,5485a9102e0b8d82562fc548d0cbf5b5,69e43523ac4208dd6fb4ec8b7a740c00,0.00014678199999999998,None,0.00880692,None,1678118520
00497e0d10452a893e308c9cc41b3b,29fbd42651cc823d431352f70b269dd9,69e43523ac4208dd6fb4ec8b7a740c00,-0.00011498516666666667,None,-0.00689911,None,1678118520
a12c2c01e249b0aade427f3f41e5bc,37a6d01bf4009ae512d640ac594856d3,69e43523ac4208dd6fb4ec8b7a740c00,0.0006923416666666667,None,0.0415405,None,1678118520
4020148a1649fa8d80e070ff9243a2,3c38be1f29a97ad26158b611dbadc49c,69e43523ac4208dd6fb4ec8b7a740c00,0.00012453583333333333,None,0.00747215,None,1678118520
7d7d8bd1534096b3d523f62e57013e,6ade7684fa5aba035f91640a67af2c69,69e43523ac4208dd6fb4ec8b7a740c00,-0.00010432183333333333,None,-0.00625931,None,1678118520
c4ad5c129b42298c4ee84228a26e65,51a2351a1a5710bf4ab22e562d98a6b,39e641cc76436854310668976b14c851,-0.000106603,None,-0.00639618,None,1678118520
3189fc2dd74cbf81697c676aee5209,12db25ad9b689c93217e6a8e5ddfd5d4,39e641cc76436854310668976b14c851,0.00015542100000000002,None,0.00932526,None,1678118520
f87685b42b4c2f84206b58db205c79,5a6ef5e00e0f9992547bd0f554b33d4e,39e641cc76436854310668976b14c851,0.00035372333333333334,None,0.0212234,None,1678118520
1b3d95ffdd4c10bc08a5fc2302b5ad,64533959323eb3272d75ac34202517ce,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.0004885099999999999,None,0.0293106,None,1678118520
dfd833660a4645947e88d39e15b143,27584ac5072e22323df63245a29b9683,3b4a58e3cd70cd9c6f781d9267c6c5c0,-0.00015129733333333335,None,-0.00907784,None,1678118520
6fe3ad09404b3c85273f44ab4d8145,622659b9f95c84da4ec02b0deeae0465,3c66dbd815d60ace6c5ca5d93285ad22,0.00070109,None,0.0420654,None,1678118580
ced45ee61b456598d77be4f9e84720,578b1eb90876be9579dc577108eb4f40,3c66dbd815d60ace6c5ca5d93285ad22,-0.00011443333333333333,None,-0.006866,None,1678118580
a65975c90843d794b2a3c8dd13d1bb,7a7b97d798433c4e3d8507c3c1b23486,3c66dbd815d60ace6c5ca5d93285ad22,0.0001426125,None,0.00855675,None,1678118580
e969a310e443ac91d7982706f04c8c,47ef1661edd42024525224d56187b91f,3c66dbd815d60ace6c5ca5d93285ad22,8.837883333333334e-05,None,0.00530273,None,1678118580
ec5cca2a2e4922a3474a2ffad94c7d,68d7c10777987d282e2f12db7afd7a4a,3c66dbd815d60ace6c5ca5d93285ad22,0.00012144083333333333,None,0.00728645,None,1678118580
f0f3e1be8d47c1882c63dcfb82efbb,1c0a70182b48de2697e1e83ca9652cf,3c66dbd815d60ace6c5ca5d93285ad22,0.00011149983333333333,None,0.00668999,None,1678118580
6482d9cfda4d5dbecae9a17ab76872,7bc087abe5a295e954669173882a0c3,3c66dbd815d60ace6c5ca5d93285ad22,0.00046831833333333333,None,0.0280991,None,1678118580
738b145b134a9d85260b17982a1c4d,1daf84d9e3cb2e7d99d1e4ac4898072,3c66dbd815d60ace6c5ca5d93285ad22,0.0001251145,None,0.00750687,None,1678118580
3e2d6ce90d4bbabeeb066fe103e4a3,2bdc7c5a0ce56d8943d10996cf2c9bc9,69e43523ac4208dd6fb4ec8b7a740c00,0.00010308583333333333,None,0.00618515,None,1678118580
263a2bfdde497d9be2d357d2214422,330552b78cbfe7aec031daf7c77ff89,69e43523ac4208dd6fb4ec8b7a740c00,9.485633333333334e-05,None,0.00569138,None,1678118580
b07e45883b4a60ab4500e4c257866a,2bad99f3c030ccd14d234cda82950190,69e43523ac4208dd6fb4ec8b7a740c00,0.00011477533333333333,None,0.00688652,None,1678118580
b0ef79d0b04622901946cd34c3e295,3886296f93561517463e4e05c161d162,69e43523ac4208dd6fb4ec8b7a740c00,0.00023026533333333335,None,0.00690796,None,1678118580
2fbca175324ed6a83f70c0d1904436,1344b0f2719d956f364cda0e802c78ce,69e43523ac4208dd6fb4ec8b7a740c00,0.0009286499999999999,None,0.055719,None,1678118580
09c5e909164c5fb3fc82fcaa466421,4290f5ba4ecdfd857362ba525e773486,69e43523ac4208dd6fb4ec8b7a740c00,0.0006422166666666667,None,0.038533,None,1678118580
985e4d0a064312837dc3b1aad8be15,2857a35c49776d465b14230999e11798,39e641cc76436854310668976b14c851,-0.00024561566666666667,None,-0.00736847,None,1678118580
d3953a7c0949328980f270284b7d4b,7149710dc68a113025150d454cff788b,39e641cc76436854310668976b14c851,0.0001252175,None,0.00751305,None,1678118580
079ebe22a344b199919a5bf45614fc,72b8796aa27ca9446051b06183c2863b,39e641cc76436854310668976b14c851,0.00012785083333333332,None,0.00767105,None,1678118580
86ef9a39b64a249ab7e49445083b57,1b23882e19ab80205a96d62cb0f05bbf,39e641cc76436854310668976b14c851,-0.00012600583333333335,None,-0.00756035,None,1678118580
c967c9df43451dab5025d530f2ea85,6425506c6b28d3ff1ef387a724a4e454,39e641cc76436854310668976b14c851,0.00012610366666666666,None,0.00756622,None,1678118580
5ff115ba304453a728106ab8948a4d,5c0bc63ec2de618d2bccfbc1c849a180,39e641cc76436854310668976b14c851,0.0007681533333333333,None,0.0460892,None,1678118580
626157f76141978ce79ef128a8625a,722e47ce877b7a1e6c5ad5cbf6a3335e,39e641cc76436854310668976b14c851,0.00012390266666666668,None,0.00743416,None,1678118580
1c6a681f1246428e014ca97cc18d28,72bdf7388f21b43d63c7c360f7821614,39e641cc76436854310668976b14c851,0.00013964200000000002,None,0.00837852,None,1678118580
c2bbde356546b8878c4fe1ffc921db,4ba376c82d9e9e943c06a86220a8c701,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.00013775133333333332,None,0.00826508,None,1678118580
07e5ac525e481992c82a9a50d8bc11,20c0a76c2e624d7644908c555b4dfac5,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.000195038,None,0.00585114,None,1678118580
320c086fb346afa8ac3b39d797b5cf,42ec86c40fcab1d41ad2a3da0fb3f100,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.0006948083333333334,None,0.0416885,None,1678118580
64e27787394da2bfcc41a18234ec1c,6d42a5be9f5edcca44dcde5cfaf86716,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.0002584686666666667,None,0.00775406,None,1678118580
463a7f250f4184967a80d8c7d02c9f,531a982c30b4e39963c676d51638438,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.000133344,None,0.00800064,None,1678118580
7bce4ca86e443dbb27d786b1557660,27584ac5072e22323df63245a29b9683,3b4a58e3cd70cd9c6f781d9267c6c5c0,-0.0003025946666666667,None,-0.00907784,None,1678118580
bf13af833149bcbe6f214ba6310273,1f18c3daf74fb0a4ec6fc65b759a2de,3c66dbd815d60ace6c5ca5d93285ad22,0.0002033233333333333,None,0.0121994,None,1678118640
7e4e86104c40819979f7bccd02fa70,30db7281dacf9e341beb6eab4a3947b4,3c66dbd815d60ace6c5ca5d93285ad22,0.0001300965,None,0.00780579,None,1678118640
ed3a223fba45669b3c16c8cd6ebdcc,57426dd08e8f48e67fe00d3c72f4117f,3c66dbd815d60ace6c5ca5d93285ad22,0.000315705,None,0.0189423,None,1678118640
3fd85be1334b94b04d6aa0e4e85753,56a94439c99af4f02856797d06f1835,3c66dbd815d60ace6c5ca5d93285ad22,0.00012388866666666667,None,0.00743332,None,1678118640
af3b063d9d467cb24b4eb58d65c2b7,3637cd3053651f4d488ba66b10e587fe,3c66dbd815d60ace6c5ca5d93285ad22,-0.00021595266666666666,None,-0.00647858,None,1678118640
c643a689254e59a72dab6666ddebf9,5896d0c336cd04ec784ee53046c16db1,3c66dbd815d60ace6c5ca5d93285ad22,0.00010049049999999999,None,0.00602943,None,1678118640
4a09cc0ee8434691ec7929881ff115,6e9f49e1b56c649a73733d955c0ec586,69e43523ac4208dd6fb4ec8b7a740c00,0.00010390083333333333,None,0.00623405,None,1678118640
3c5e608fcd428ca0bcfe14946f4e66,7e3b6b4c2a584941224b4c539d62b4eb,69e43523ac4208dd6fb4ec8b7a740c00,0.00095487,None,0.0572922,None,1678118640
7c73a8f5e840e5ac30dc868daf2ac8,324cd7f2ae44f27861019b6df3639841,69e43523ac4208dd6fb4ec8b7a740c00,0.00020746366666666666,None,0.00622391,None,1678118640
bd3de1142e4ea98f8d3484d93d1e4d,c203e5405dcf8954ef476eae020215d,39e641cc76436854310668976b14c851,0.0005213933333333334,None,0.0312836,None,1678118640
fe25ca1fca447aa539bf44a57c405d,2d3f65680ea9f5bf58a217644c613108,39e641cc76436854310668976b14c851,0.00012254966666666668,None,0.00735298,None,1678118640
fdc30c8d94476684cb89db753d843b,6af48f1be649e8b766b1bbb43d665488,39e641cc76436854310668976b14c851,0.0001488355,None,0.00893013,None,1678118640
4fe8aee1bc41558011267f697404fd,72b8796aa27ca9446051b06183c2863b,39e641cc76436854310668976b14c851,0.00025570166666666664,None,0.00767105,None,1678118640
a537a61e2e492296754cc272f2afc4,2e77ee21bf7293332e17286243f0d22c,39e641cc76436854310668976b14c851,0.0002800293333333333,None,0.00840088,None,1678118640
8457fa5eec4591bf4bc5bfa4cf5029,75c6af124b28ec8e7639e74c78c618b1,39e641cc76436854310668976b14c851,-0.00011628083333333333,None,-0.00697685,None,1678118640
197e1989144831b9cc9b2820f2f5b2,4b10017a2195c67a3a343088b96e7f8e,39e641cc76436854310668976b14c851,0.000129743,None,0.00778458,None,1678118640
66cc0aeab449a39ccd89fca4cf37a2,8c0a37d06778fca6e8459b9739d01b2,39e641cc76436854310668976b14c851,-0.00013491433333333335,None,-0.00809486,None,1678118640
883c6922c341f5b44917751dc42b76,7d68116c789ffebe270353db4e3759c,39e641cc76436854310668976b14c851,0.001163025,None,0.0697815,None,1678118640
ed0321ae7e4fcbbb41e391112e0da2,4dd580b83051e5c7497cd0f8fe7e88c,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.000125623,None,0.00753738,None,1678118640
d7a2b8d02f49d287afb7d88304bdbe,10abb0000ddccad2597652a0f2bc348c,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.0010936233333333335,None,0.0656174,None,1678118640
d6ae800a08432998aa4e63b704a424,4e2dfd67d0903c37376ce8d73e6f05c9,3b4a58e3cd70cd9c6f781d9267c6c5c0,-0.00013998033333333332,None,-0.00839882,None,1678118640
ac0961658e49b9a501a9156629792e,72f325e06b1b60211bfcb6f2b530a2d,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.00011935799999999999,None,0.00716148,None,1678118640
e64c13637b4fe5a7117adb2fdf0920,548620b30176d3885f79433da53e2e25,3c66dbd815d60ace6c5ca5d93285ad22,-0.00010512666666666666,None,-0.0063076,None,1678118700
5fa5fb7eef49ec83d1531226b75eef,761d456be2b0902716c17b59684be382,3c66dbd815d60ace6c5ca5d93285ad22,0.0011701716666666668,None,0.0702103,None,1678118700
7df7a6187b48259737c4e9556a4174,652772a4f259ab0b2f35c8dbd54ff71e,3c66dbd815d60ace6c5ca5d93285ad22,0.00013899233333333332,None,0.00833954,None,1678118700
802d221fba444699d5266df51920ca,4128dc881b84316877d4d8e7a0db2bf8,3c66dbd815d60ace6c5ca5d93285ad22,0.00013081483333333334,None,0.00784889,None,1678118700
f59d450d8a40ec8becad0b8d356bfa,409fa67b970b5abf3add6e7421173236,69e43523ac4208dd6fb4ec8b7a740c00,-0.00013480633333333333,None,-0.00808838,None,1678118700
096fd7fddb4caa8955670a32535047,3584a2496862be0f399c38b3ebbc5fbf,69e43523ac4208dd6fb4ec8b7a740c00,0.00024837733333333336,None,0.00745132,None,1678118700
4dc0764dd04487bb6194e4b526ca95,29465312caeac79c7708ad314809b3c3,39e641cc76436854310668976b14c851,0.00011604316666666667,None,0.00696259,None,1678118700
f149efba1740a094d0a745ca31508f,2479fa64bc1258171eb5c4be3d6038e5,39e641cc76436854310668976b14c851,0.0001224455,None,0.00734673,None,1678118700
ff1929b06c4adbaa31928cb3c62b07,2a432df4ba2dd9a21a4094d2770e6246,39e641cc76436854310668976b14c851,0.0006651049999999999,None,0.0399063,None,1678118700
609dd54fcd44dbbaf78402be89ceb6,6d877d3cccf649806efa3608664dffd1,39e641cc76436854310668976b14c851,0.0006454716666666666,None,0.0387283,None,1678118700
f6463a5d2e440aa78a2bfbf1f89386,6af48f1be649e8b766b1bbb43d665488,39e641cc76436854310668976b14c851,0.000297671,None,0.00893013,None,1678118700
e6eed1e8b74c978b90c8a1a810f74c,7b18193067f328aa651fa98a4f836e5,39e641cc76436854310668976b14c851,0.0012839250000000002,None,0.0770355,None,1678118700
4ef24bdd984a32a43d1ec150046d3a,1231bbda3534ab58d5261f38b8fb9e2,39e641cc76436854310668976b14c851,0.0005738583333333333,None,0.0344315,None,1678118700
8352dea7ae4930be5ae52096725b7c,1ce4cf85ec252c6d3e2c4888e690fab4,39e641cc76436854310668976b14c851,0.00013425066666666665,None,0.00805504,None,1678118700
ed3c9ebe5940d1af648663ba22697f,343cc1f301ed2667254068c5b48ccd65,3b4a58e3cd70cd9c6f781d9267c6c5c0,-0.0001415138333333333,None,-0.00849083,None,1678118700
f1424145424de7b66282bb570cb88f,7dacf6efce2091b4207ea4fa5be3bd2a,3b4a58e3cd70cd9c6f781d9267c6c5c0,-0.00012605916666666667,None,-0.00756355,None,1678118700
bd99289b4c4ce7a0e29d27a39ae203,7ea238a27d5c3a2f2e04ef4158bb2c5a,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.00011701200000000001,None,0.00702072,None,1678118700
fd471c693f4ef89da003e83b607a65,3b33359b7a276727449459ab65f020de,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.00027921,None,0.0167526,None,1678118700
d6de944c894ed1a7c370e125968cae,24c02a5bf96955bb1f84c500e2cf2703,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.00013204700000000002,None,0.00792282,None,1678118700
a97305e1f846dd813db50f5ad3dc7e,bb6b4854ff039b315f35029a3deaecf,3b4a58e3cd70cd9c6f781d9267c6c5c0,0.0005638883333333333,None,0.0338333,None,1678118700
43c95380184a57a6a9accc81cf37b2,3ec367b48e59510a56ab0a34388f8a18,3c66dbd815d60ace6c5ca5d93285ad22,0.0001395365,None,0.00837219,None,1678118760
be4d4afdd54b728cf03340b16342c9,33ef3975e9a1a0935f7a6b74d061dc80,3c66dbd815d60ace6c5ca5d93285ad22,0.0012389883333333333,None,0.0743393,None,1678118760
75039962d8493491bccf885b56f23d,584de0c0434b2e612c51c0b582812ee,3c66dbd815d60ace6c5ca5d93285ad22,-0.00015235016666666665,None,-0.00914101,None,1678118760
cb3988ef5c41b28d45bd6f857b4c5e,6fb62fc9b3e1751830b6d39e6d3b6e6a,3c66dbd815d60ace6c5ca5d93285ad22,-0.00029168433333333333,None,-0.00875053,None,1678118760
e388cf108b4eb093c6a3e592af212e,3f59823950e56bde28a69296331065f,3c66dbd815d60ace6c5ca5d93285ad22,0.00010200633333333333,None,0.00612038,None,1678118760
6058ff2def4c468490ccf5d668a574,3c407688284aef8e4f8c021735caef88,3c66dbd815d60ace6c5ca5d93285ad22,0.00012099083333333333,None,0.00725945,None,1678118760
4d3f934d7d4abb9c4b2d90112a5c50,4bc71150fd9e5e76353f92dcf80bdc3f,3c66dbd815d60ace6c5ca5d93285ad22,0.000137909,None,0.00827454,None,1678118760
3a54b075544fe7905b1a349507dbb3,68d7c10777987d282e2f12db7afd7a4a,3c66dbd815d60ace6c5ca5d93285ad22,0.00024288166666666666,None,0.00728645,None,1678118760
4a5717922e44b3a9000030cc9c0651,298229f40b2384d95b1fd68f7f58be10,3c66dbd815d60ace6c5ca5d93285ad22,0.0001318245,None,0.00790947,None,1678118760
